timestamp,project_uuid,project_numeric_id,device,sheet,usina,modulo,tipo,equipamento_id,pressao,rpm,status_1,status_2,gps,pressao_aspersor,gps_aspersor,pressao_carretel,gps_carretel,velocidade_recolhimento,metragem_mangueira,codigo,bomba_operando,gps_valido,label,gps_aspersor_valido,gps_carretel_valido,is_ok,is_falha,pressao_num,rpm_num,pressao_aspersor_num,pressao_carretel_num,velocidade_recolhimento_num,metragem_mangueira_num,null_count,diagnosticos_corrigidos,BOMBA_OFFLINE,GPS_BOMBA_PROBLEMA,PRESSAO_BOMBA_NULA,CARRETEL_OFFLINE,ASPERSOR_OFFLINE,GPS_ASPERSOR_PROBLEMA,GPS_CARRETEL_PROBLEMA,RECOLHIMENTO_ZERADO,label_corrigido,is_falha_corrigido,is_ok_corrigido
"2026-05-22 12:47:13,000",5fc45353-3a14-4aca-9b76-828297e70aa5,18,Device/RADCOM_1933,GERAL,CEDRO,FRENTE 2,bomba,40,1.49,0,78,00000000,-19.405566/-48.325222,,,,,,,,0,1,OK,,,1,0,1.49,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:47:13,000",5fc45353-3a14-4aca-9b76-828297e70aa5,18,Device/RADCOM_1933,GERAL,CEDRO,FRENTE 2,bomba,41,Null,0,85,00000000,-19.409823/-48.295524,,,,,,,,0,1,PRESSAO_BOMBA_NULA,,,0,1,,0.0,,,,,1,BOMBA_OFFLINE,1,0,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-22 12:47:13,000",5fc45353-3a14-4aca-9b76-828297e70aa5,18,Device/RADCOM_1933,GERAL,CEDRO,FRENTE 2,carretel,42,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,0,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-22 12:47:13,000",5fc45353-3a14-4aca-9b76-828297e70aa5,18,Device/RADCOM_1933,GERAL,CEDRO,FRENTE 2,carretel,44,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,0,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-22 12:47:13,000",5fc45353-3a14-4aca-9b76-828297e70aa5,18,Device/RADCOM_1933,GERAL,CEDRO,FRENTE 2,carretel,46,,,,00000011,-19.393308/-48.291968,0.00,-19.382249/-48.325767,0.23,-19.393308/-48.291968,0.0,96.0,4504M00,0,1,PRESSAO_ASPERSOR_SUSPEITA,1.0,1.0,0,1,,,0.0,0.23,0.0,96.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:48:13,000",bae9f0ff-3058-4586-acf4-b1f6343dc44f,21,Device/RADCOM_6993,GERAL,USA LUCIANO,MÓDULO 3,bomba,40,1.48,0,78,00000100,-19.390130/-48.282706,,,,,,,,1,1,OK,,,1,0,1.48,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:48:13,000",bae9f0ff-3058-4586-acf4-b1f6343dc44f,21,Device/RADCOM_6993,GERAL,USA LUCIANO,MÓDULO 3,bomba,41,1.22,831,88,00000100,Null,,,,,,,,1,0,GPS_BOMBA_PROBLEMA,,,0,1,1.22,831.0,,,,,1,GPS_BOMBA_PROBLEMA,0,1,0,0,0,0,0,0,GPS_BOMBA_PROBLEMA,1,0
"2026-05-22 12:48:13,000",bae9f0ff-3058-4586-acf4-b1f6343dc44f,21,Device/RADCOM_6993,GERAL,USA LUCIANO,MÓDULO 3,carretel,42,,,,00000011,-19.404815/-48.337612,0.02,-19.394274/-48.290123,0.41,-19.404815/-48.337612,3.0,110.0,4940M00,1,1,OK,1.0,1.0,1,0,,,0.02,0.41,3.0,110.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:48:13,000",bae9f0ff-3058-4586-acf4-b1f6343dc44f,21,Device/RADCOM_6993,GERAL,USA LUCIANO,MÓDULO 3,carretel,44,,,,00000011,-19.381765/-48.334231,0.1,-19.371724/-48.326719,0.23,-19.381765/-48.334231,10.0,297.0,4213M00,1,1,OK,1.0,1.0,1,0,,,0.1,0.23,10.0,297.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:48:13,000",bae9f0ff-3058-4586-acf4-b1f6343dc44f,21,Device/RADCOM_6993,GERAL,USA LUCIANO,MÓDULO 3,carretel,46,,,,00000011,-19.380564/-48.328370,0.08,Null,0.23,-19.380564/-48.328370,10.0,254.0,3006M00,1,1,GPS_ASPERSOR_PROBLEMA,0.0,1.0,0,1,,,0.08,0.23,10.0,254.0,1,GPS_ASPERSOR_PROBLEMA,0,0,0,0,0,1,0,0,GPS_ASPERSOR_PROBLEMA,1,0
"2026-05-22 12:49:13,000",05c82288-5b60-44e8-b0ff-bf6b4e868fe2,36,Device/RADCOM_8252,GERAL,CEDRO,FRENTE 2,bomba,40,1.31,937,88,00000100,-19.371461/-48.317228,,,,,,,,1,1,OK,,,1,0,1.31,937.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:49:13,000",05c82288-5b60-44e8-b0ff-bf6b4e868fe2,36,Device/RADCOM_8252,GERAL,CEDRO,FRENTE 2,bomba,41,1.42,753,87,00000100,-19.402447/-48.283350,,,,,,,,1,1,OK,,,1,0,1.42,753.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:49:13,000",05c82288-5b60-44e8-b0ff-bf6b4e868fe2,36,Device/RADCOM_8252,GERAL,CEDRO,FRENTE 2,carretel,42,,,,00000011,-19.384372/-48.323779,0.2,Null,0.32,-19.384372/-48.323779,8.0,255.0,4719M00,1,1,GPS_ASPERSOR_PROBLEMA,0.0,1.0,0,1,,,0.2,0.32,8.0,255.0,1,GPS_ASPERSOR_PROBLEMA,0,0,0,0,0,1,0,0,GPS_ASPERSOR_PROBLEMA,1,0
"2026-05-22 12:49:13,000",05c82288-5b60-44e8-b0ff-bf6b4e868fe2,36,Device/RADCOM_8252,GERAL,CEDRO,FRENTE 2,carretel,44,,,,00000011,-19.392826/-48.313920,0.07,-19.372743/-48.322101,0.32,-19.392826/-48.313920,2.0,17.0,4137M00,1,1,OK,1.0,1.0,1,0,,,0.07,0.32,2.0,17.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:49:13,000",05c82288-5b60-44e8-b0ff-bf6b4e868fe2,36,Device/RADCOM_8252,GERAL,CEDRO,FRENTE 2,carretel,46,,,,00000011,-19.395350/-48.289465,0.05,-19.372410/-48.316303,0.5,-19.395350/-48.289465,4.0,211.0,3664M00,1,1,OK,1.0,1.0,1,0,,,0.05,0.5,4.0,211.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:50:13,000",0483e7e4-8f05-4cb0-9fc6-1e6bef2fef07,35,Device/RADCOM_5940,GERAL,YPÊ,FRENTE 1,bomba,10,1.25,0,61,00000100,-19.405917/-48.280552,,,,,,,,0,1,OK,,,1,0,1.25,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:50:13,000",0483e7e4-8f05-4cb0-9fc6-1e6bef2fef07,35,Device/RADCOM_5940,GERAL,YPÊ,FRENTE 1,bomba,11,1.44,0,83,00000100,-19.372265/-48.285226,,,,,,,,0,1,OK,,,1,0,1.44,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:50:13,000",0483e7e4-8f05-4cb0-9fc6-1e6bef2fef07,35,Device/RADCOM_5940,GERAL,YPÊ,FRENTE 1,carretel,12,,,,00000011,-19.373647/-48.304690,0.04,-19.378285/-48.309204,0.5,-19.373647/-48.304690,0.0,80.0,3466M00,0,1,OK,1.0,1.0,1,0,,,0.04,0.5,0.0,80.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:50:13,000",0483e7e4-8f05-4cb0-9fc6-1e6bef2fef07,35,Device/RADCOM_5940,GERAL,YPÊ,FRENTE 1,carretel,14,,,,00000011,-19.371775/-48.326367,0.02,-19.380782/-48.300067,0.47,-19.371775/-48.326367,0.0,115.0,3110M00,0,1,OK,1.0,1.0,1,0,,,0.02,0.47,0.0,115.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:50:13,000",0483e7e4-8f05-4cb0-9fc6-1e6bef2fef07,35,Device/RADCOM_5940,GERAL,YPÊ,FRENTE 1,carretel,16,,,,00000011,-19.384174/-48.290480,0.19,-19.377018/-48.304990,0.25,-19.384174/-48.290480,0.0,133.0,4380M00,0,1,OK,1.0,1.0,1,0,,,0.19,0.25,0.0,133.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:51:13,000",c67f37e0-356c-4a19-917a-809cf162160c,17,Device/RADCOM_8285,GERAL,CMAA PONTAL,FRENTE 4,bomba,30,1.26,846,57,00000100,-19.373907/-48.280015,,,,,,,,1,1,OK,,,1,0,1.26,846.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:51:13,000",c67f37e0-356c-4a19-917a-809cf162160c,17,Device/RADCOM_8285,GERAL,CMAA PONTAL,FRENTE 4,bomba,31,1.44,0,87,00000100,-19.407627/-48.332473,,,,,,,,1,1,OK,,,1,0,1.44,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:51:13,000",c67f37e0-356c-4a19-917a-809cf162160c,17,Device/RADCOM_8285,GERAL,CMAA PONTAL,FRENTE 4,carretel,32,,,,00000011,-19.371443/-48.314978,0.12,-19.377661/-48.320590,0.08,-19.371443/-48.314978,0.0,19.0,4317M00,1,1,RECOLHIMENTO_ZERADO_COM_BOMBA_OPERANDO,1.0,1.0,0,1,,,0.12,0.08,0.0,19.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:51:13,000",c67f37e0-356c-4a19-917a-809cf162160c,17,Device/RADCOM_8285,GERAL,CMAA PONTAL,FRENTE 4,carretel,34,,,,00000011,-19.393846/-48.288145,0.07,-19.406909/-48.321372,0.12,-19.393846/-48.288145,7.0,124.0,3301M00,1,1,OK,1.0,1.0,1,0,,,0.07,0.12,7.0,124.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:51:13,000",c67f37e0-356c-4a19-917a-809cf162160c,17,Device/RADCOM_8285,GERAL,CMAA PONTAL,FRENTE 4,carretel,36,,,,00000011,-19.409466/-48.304458,0.04,-19.403833/-48.280863,0.32,-19.409466/-48.304458,9.0,102.0,4154M00,1,1,OK,1.0,1.0,1,0,,,0.04,0.32,9.0,102.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:52:13,000",fcd71801-8660-49fd-b28c-fc7b9a49c8ad,6,Device/RADCOM_7943,GERAL,USA LUCIANO,MÓDULO 1,bomba,3,Null,1078,71,00000000,-19.405687/-48.310938,,,,,,,,1,1,PRESSAO_BOMBA_NULA,,,0,1,,1078.0,,,,,1,PRESSAO_BOMBA_NULA,0,0,1,0,0,0,0,0,PRESSAO_BOMBA_NULA,1,0
"2026-05-22 12:52:13,000",fcd71801-8660-49fd-b28c-fc7b9a49c8ad,6,Device/RADCOM_7943,GERAL,USA LUCIANO,MÓDULO 1,bomba,4,1.36,868,77,00000000,-19.405891/-48.289914,,,,,,,,1,1,OK,,,1,0,1.36,868.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:52:13,000",fcd71801-8660-49fd-b28c-fc7b9a49c8ad,6,Device/RADCOM_7943,GERAL,USA LUCIANO,MÓDULO 1,carretel,5,,,,00000011,-19.384913/-48.301304,0.03,-19.373888/-48.333556,0.5,-19.384913/-48.301304,0.0,11.0,3918M00,1,1,RECOLHIMENTO_ZERADO_COM_BOMBA_OPERANDO,1.0,1.0,0,1,,,0.03,0.5,0.0,11.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:52:13,000",fcd71801-8660-49fd-b28c-fc7b9a49c8ad,6,Device/RADCOM_7943,GERAL,USA LUCIANO,MÓDULO 1,carretel,7,,,,00000011,-19.383292/-48.325816,Null,Null,0.48,-19.383292/-48.325816,7.0,46.0,3181M00,1,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.48,7.0,46.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-22 12:52:13,000",fcd71801-8660-49fd-b28c-fc7b9a49c8ad,6,Device/RADCOM_7943,GERAL,USA LUCIANO,MÓDULO 1,carretel,9,,,,00000011,-19.394078/-48.310530,0.11,-19.398618/-48.314362,0.45,-19.394078/-48.310530,9.0,84.0,3916M00,1,1,OK,1.0,1.0,1,0,,,0.11,0.45,9.0,84.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:53:13,000",9476e7e4-05cb-4d97-8451-db6696a456ef,91,Device/RADCOM_9600,GERAL,CMAA CANAPOLIS,FRENTE 3,bomba,20,1.44,1090,74,00000100,Null,,,,,,,,1,0,GPS_BOMBA_PROBLEMA,,,0,1,1.44,1090.0,,,,,1,GPS_BOMBA_PROBLEMA,0,1,0,0,0,0,0,0,GPS_BOMBA_PROBLEMA,1,0
"2026-05-22 12:53:13,000",9476e7e4-05cb-4d97-8451-db6696a456ef,91,Device/RADCOM_9600,GERAL,CMAA CANAPOLIS,FRENTE 3,bomba,21,1.22,952,62,00000100,-19.373590/-48.312202,,,,,,,,1,1,OK,,,1,0,1.22,952.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:53:13,000",9476e7e4-05cb-4d97-8451-db6696a456ef,91,Device/RADCOM_9600,GERAL,CMAA CANAPOLIS,FRENTE 3,carretel,22,,,,00000011,-19.406016/-48.290039,0.18,-19.373360/-48.293514,0.36,-19.406016/-48.290039,0.0,164.0,4967M00,1,1,RECOLHIMENTO_ZERADO_COM_BOMBA_OPERANDO,1.0,1.0,0,1,,,0.18,0.36,0.0,164.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:53:13,000",9476e7e4-05cb-4d97-8451-db6696a456ef,91,Device/RADCOM_9600,GERAL,CMAA CANAPOLIS,FRENTE 3,carretel,24,,,,00000011,-19.391357/-48.335653,0.03,-19.386138/-48.291780,0.19,-19.391357/-48.335653,0.0,120.0,3579M00,1,1,RECOLHIMENTO_ZERADO_COM_BOMBA_OPERANDO,1.0,1.0,0,1,,,0.03,0.19,0.0,120.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:53:13,000",9476e7e4-05cb-4d97-8451-db6696a456ef,91,Device/RADCOM_9600,GERAL,CMAA CANAPOLIS,FRENTE 3,carretel,26,,,,00000011,-19.409909/-48.300669,0.02,-19.377833/-48.319581,0.43,-19.409909/-48.300669,5.0,22.0,3580M00,1,1,OK,1.0,1.0,1,0,,,0.02,0.43,5.0,22.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:54:13,000",c38981e6-712b-410c-a8c7-a48a37a8ef6f,2,Device/RADCOM_7209,GERAL,USA MURILLO,MÓDULO 6,bomba,50,1.23,0,61,00000000,-19.407930/-48.315908,,,,,,,,0,1,OK,,,1,0,1.23,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:54:13,000",c38981e6-712b-410c-a8c7-a48a37a8ef6f,2,Device/RADCOM_7209,GERAL,USA MURILLO,MÓDULO 6,bomba,51,1.45,0,57,00000000,Null,,,,,,,,0,0,GPS_BOMBA_PROBLEMA,,,0,1,1.45,0.0,,,,,1,GPS_BOMBA_PROBLEMA,0,1,0,0,0,0,0,0,GPS_BOMBA_PROBLEMA,1,0
"2026-05-22 12:54:13,000",c38981e6-712b-410c-a8c7-a48a37a8ef6f,2,Device/RADCOM_7209,GERAL,USA MURILLO,MÓDULO 6,carretel,52,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,0,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-22 12:54:13,000",c38981e6-712b-410c-a8c7-a48a37a8ef6f,2,Device/RADCOM_7209,GERAL,USA MURILLO,MÓDULO 6,carretel,54,,,,00000011,-19.382422/-48.313023,0.00,-19.405242/-48.326437,0.21,-19.382422/-48.313023,0.0,97.0,4591M00,0,1,PRESSAO_ASPERSOR_SUSPEITA,1.0,1.0,0,1,,,0.0,0.21,0.0,97.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:54:13,000",c38981e6-712b-410c-a8c7-a48a37a8ef6f,2,Device/RADCOM_7209,GERAL,USA MURILLO,MÓDULO 6,carretel,56,,,,00000011,-19.383824/-48.296454,Null,Null,0.16,-19.383824/-48.296454,0.0,270.0,4672M00,0,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.16,0.0,270.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-22 12:55:13,000",552eeffe-2f1b-416f-9b2a-cf1367aa414b,23,Device/RADCOM_6937,GERAL,USA MURILLO,MÓDULO 9,bomba,50,1.42,870,74,00000100,-19.385684/-48.294614,,,,,,,,1,1,OK,,,1,0,1.42,870.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:55:13,000",552eeffe-2f1b-416f-9b2a-cf1367aa414b,23,Device/RADCOM_6937,GERAL,USA MURILLO,MÓDULO 9,bomba,51,Null,934,60,00000100,-19.408564/-48.326306,,,,,,,,1,1,PRESSAO_BOMBA_NULA,,,0,1,,934.0,,,,,1,PRESSAO_BOMBA_NULA,0,0,1,0,0,0,0,0,PRESSAO_BOMBA_NULA,1,0
"2026-05-22 12:55:13,000",552eeffe-2f1b-416f-9b2a-cf1367aa414b,23,Device/RADCOM_6937,GERAL,USA MURILLO,MÓDULO 9,carretel,52,,,,00000011,-19.390872/-48.323884,Null,Null,0.16,-19.390872/-48.323884,10.0,82.0,3043M00,1,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.16,10.0,82.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-22 12:55:13,000",552eeffe-2f1b-416f-9b2a-cf1367aa414b,23,Device/RADCOM_6937,GERAL,USA MURILLO,MÓDULO 9,carretel,54,,,,00000011,-19.401571/-48.311051,0.18,-19.373738/-48.286075,0.35,-19.401571/-48.311051,1.0,98.0,3589M00,1,1,OK,1.0,1.0,1,0,,,0.18,0.35,1.0,98.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:55:13,000",552eeffe-2f1b-416f-9b2a-cf1367aa414b,23,Device/RADCOM_6937,GERAL,USA MURILLO,MÓDULO 9,carretel,56,,,,00000011,-19.394646/-48.296691,0.1,Null,0.31,-19.394646/-48.296691,4.0,214.0,3132M00,1,1,GPS_ASPERSOR_PROBLEMA,0.0,1.0,0,1,,,0.1,0.31,4.0,214.0,1,GPS_ASPERSOR_PROBLEMA,0,0,0,0,0,1,0,0,GPS_ASPERSOR_PROBLEMA,1,0
"2026-05-22 12:56:13,000",95b65227-ebdc-4888-a02a-66d7c8db26e2,28,Device/RADCOM_3840,GERAL,USA MURILLO,MÓDULO 7,bomba,50,Null,Null,Null,Null,Null,,,,,,,,1,0,BOMBA_OFFLINE,,,0,1,,,,,,,3,BOMBA_OFFLINE;GPS_BOMBA_PROBLEMA,1,1,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-22 12:56:13,000",95b65227-ebdc-4888-a02a-66d7c8db26e2,28,Device/RADCOM_3840,GERAL,USA MURILLO,MÓDULO 7,bomba,51,1.49,999,80,00000000,Null,,,,,,,,1,0,GPS_BOMBA_PROBLEMA,,,0,1,1.49,999.0,,,,,1,GPS_BOMBA_PROBLEMA,0,1,0,0,0,0,0,0,GPS_BOMBA_PROBLEMA,1,0
"2026-05-22 12:56:13,000",95b65227-ebdc-4888-a02a-66d7c8db26e2,28,Device/RADCOM_3840,GERAL,USA MURILLO,MÓDULO 7,carretel,52,,,,00000011,-19.403521/-48.291976,0.13,-19.398695/-48.295479,0.36,-19.403521/-48.291976,8.0,4.0,3126M00,1,1,OK,1.0,1.0,1,0,,,0.13,0.36,8.0,4.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:56:13,000",95b65227-ebdc-4888-a02a-66d7c8db26e2,28,Device/RADCOM_3840,GERAL,USA MURILLO,MÓDULO 7,carretel,54,,,,00000011,-19.380084/-48.284711,0.2,-19.406251/-48.296954,0.22,-19.380084/-48.284711,10.0,229.0,4111M00,1,1,OK,1.0,1.0,1,0,,,0.2,0.22,10.0,229.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:56:13,000",95b65227-ebdc-4888-a02a-66d7c8db26e2,28,Device/RADCOM_3840,GERAL,USA MURILLO,MÓDULO 7,carretel,56,,,,00000011,Null,0.14,-19.374087/-48.312606,0.45,Null,1.0,7.0,4358M00,1,0,GPS_CARRETEL_PROBLEMA,1.0,0.0,0,1,,,0.14,0.45,1.0,7.0,2,GPS_CARRETEL_PROBLEMA,0,0,0,0,0,0,1,0,GPS_CARRETEL_PROBLEMA,1,0
"2026-05-22 12:57:13,000",03bbaa60-ea73-4572-af51-dd47ee9dd52a,6,Device/RADCOM_3828,GERAL,USA MURILLO,MÓDULO 8,bomba,50,1.23,0,84,00000100,-19.407071/-48.327927,,,,,,,,1,1,OK,,,1,0,1.23,0.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:57:13,000",03bbaa60-ea73-4572-af51-dd47ee9dd52a,6,Device/RADCOM_3828,GERAL,USA MURILLO,MÓDULO 8,bomba,51,1.31,938,90,00000000,-19.393304/-48.314849,,,,,,,,1,1,OK,,,1,0,1.31,938.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:57:13,000",03bbaa60-ea73-4572-af51-dd47ee9dd52a,6,Device/RADCOM_3828,GERAL,USA MURILLO,MÓDULO 8,carretel,52,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,1,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-22 12:57:13,000",03bbaa60-ea73-4572-af51-dd47ee9dd52a,6,Device/RADCOM_3828,GERAL,USA MURILLO,MÓDULO 8,carretel,54,,,,00000011,-19.382367/-48.285189,Null,Null,0.41,-19.382367/-48.285189,4.0,163.0,4070M00,1,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.41,4.0,163.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-22 12:57:13,000",03bbaa60-ea73-4572-af51-dd47ee9dd52a,6,Device/RADCOM_3828,GERAL,USA MURILLO,MÓDULO 8,carretel,56,,,,00000011,-19.379107/-48.310866,0.13,Null,0.45,-19.379107/-48.310866,4.0,150.0,4602M00,1,1,GPS_ASPERSOR_PROBLEMA,0.0,1.0,0,1,,,0.13,0.45,4.0,150.0,1,GPS_ASPERSOR_PROBLEMA,0,0,0,0,0,1,0,0,GPS_ASPERSOR_PROBLEMA,1,0
"2026-05-22 12:58:13,000",4402d806-220b-4ec9-aa24-871a378126f2,7,Device/RADCOM_8538,GERAL,CEDRO,FRENTE 1,bomba,30,1.49,1046,89,00000000,-19.398161/-48.284858,,,,,,,,1,1,OK,,,1,0,1.49,1046.0,,,,,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:58:13,000",4402d806-220b-4ec9-aa24-871a378126f2,7,Device/RADCOM_8538,GERAL,CEDRO,FRENTE 1,bomba,31,Null,Null,Null,Null,Null,,,,,,,,1,0,BOMBA_OFFLINE,,,0,1,,,,,,,3,BOMBA_OFFLINE;GPS_BOMBA_PROBLEMA,1,1,0,0,0,0,0,0,BOMBA_OFFLINE,1,0
"2026-05-22 12:58:13,000",4402d806-220b-4ec9-aa24-871a378126f2,7,Device/RADCOM_8538,GERAL,CEDRO,FRENTE 1,carretel,32,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,1,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-22 12:58:13,000",4402d806-220b-4ec9-aa24-871a378126f2,7,Device/RADCOM_8538,GERAL,CEDRO,FRENTE 1,carretel,34,,,,00000010,Null,0.00,Null,0.0,Null,0.0,0.0,0M00,1,0,CARRETEL_OFFLINE,0.0,0.0,0,1,,,0.0,0.0,0.0,0.0,3,CARRETEL_OFFLINE,0,0,0,1,0,0,0,0,CARRETEL_OFFLINE,1,0
"2026-05-22 12:58:13,000",4402d806-220b-4ec9-aa24-871a378126f2,7,Device/RADCOM_8538,GERAL,CEDRO,FRENTE 1,carretel,36,,,,00000011,-19.370690/-48.328259,Null,Null,0.14,-19.370690/-48.328259,5.0,107.0,3143M00,1,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.14,5.0,107.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
"2026-05-22 12:59:13,000",cb3dfa06-6670-49bf-84ee-052b4deb4742,20,Device/RADCOM_3832,GERAL,USA MURILLO,MÓDULO 8,bomba,20,1.53,0,72,00000000,Null,,,,,,,,1,0,GPS_BOMBA_PROBLEMA,,,0,1,1.53,0.0,,,,,1,GPS_BOMBA_PROBLEMA,0,1,0,0,0,0,0,0,GPS_BOMBA_PROBLEMA,1,0
"2026-05-22 12:59:13,000",cb3dfa06-6670-49bf-84ee-052b4deb4742,20,Device/RADCOM_3832,GERAL,USA MURILLO,MÓDULO 8,bomba,21,Null,859,55,00000000,-19.382035/-48.323287,,,,,,,,1,1,PRESSAO_BOMBA_NULA,,,0,1,,859.0,,,,,1,PRESSAO_BOMBA_NULA,0,0,1,0,0,0,0,0,PRESSAO_BOMBA_NULA,1,0
"2026-05-22 12:59:13,000",cb3dfa06-6670-49bf-84ee-052b4deb4742,20,Device/RADCOM_3832,GERAL,USA MURILLO,MÓDULO 8,carretel,22,,,,00000011,-19.387381/-48.309078,0.12,-19.398411/-48.339977,0.49,-19.387381/-48.309078,0.0,235.0,3558M00,1,1,RECOLHIMENTO_ZERADO_COM_BOMBA_OPERANDO,1.0,1.0,0,1,,,0.12,0.49,0.0,235.0,0,OK,0,0,0,0,0,0,0,0,OK,0,1
"2026-05-22 12:59:13,000",cb3dfa06-6670-49bf-84ee-052b4deb4742,20,Device/RADCOM_3832,GERAL,USA MURILLO,MÓDULO 8,carretel,24,,,,00000011,-19.404485/-48.290480,Null,Null,0.23,-19.404485/-48.290480,10.0,179.0,4401M00,1,1,ASPERSOR_OFFLINE,0.0,1.0,0,1,,,,0.23,10.0,179.0,2,ASPERSOR_OFFLINE;GPS_ASPERSOR_PROBLEMA,0,0,0,0,1,1,0,0,ASPERSOR_OFFLINE,1,0
